id,corporation,infodate,texte
718634,11508,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; premier dividende de 6 % aux actions; 10 % du surplus au Conseil ; le solde à la disposition de l'Assemblée.
718660,10943,31/12/1945,"5 % à la réserve légale ; 7 % d'intérêt aux actions ; sur le surplus : 10 % au Conseil d'administration, 90 % aux actions, sauf pour ces derniers, tous prélèvements de prévoyance."
719776,2721,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale. Sur le solde : 10 % au Conseil d'administration, 90 % aux actions."
719810,2722,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % de dividende aux actions. Sur l'excédent 15 % au Conseil d'administration ; affectation aux fonds de prévoyance. Le solde à l'ensemble des actions, sauf prélèvements pour réserves ou amortissements."
719835,2303,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; prélèvement pour le fonds général d'amortissement, 5 % aux actions. Sur le surplus : 10 % au Conseil d'administration. Le solde, sauf prélèvement pour fonds de prévoyance, réserves, amortissements, supplémentaires, report à nouveau, etc..., est réparti aux actions."
719864,2308,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % aux actions. Sur le surplus : 5 % au conseil, le solde, sauf prélèvements de prévoyance, aux actions."
719894,2726,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt cumulatif aux actions non amorties, sommes à déterminer éventuellement pour l'amortissement des actions. Sur le surplus 10 % au Conseil d'administration, 90 % aux actions amorties et non amorties."
719924,10090,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Le solde, 10 % au Conseil, 90 % aux actions."
719947,11472,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale. Ensuite, prélèvement pour rémunérer et amortir les actions de capital, la somme correspondant à l'annuité d'intérêt et d'amortissement portée au débit du compte d'exploitation dans les conditions fixées au traité de concession du 13 avril 1923 pour investissement du montant de ces actions de capital en travaux complémentaires de premier établissement. Éventuellement lorsque, par extraordinaire, au cours d'exercices antérieurs, l'insuffisance des bénéfices n'aura pas permis de distribuer tout ou partie de d'annuité d'intérêt et d'amortissement définie à l'alinéa précédent, il sera fait sur les bénéfices le prélèvement nécessaire pour rappe1er effectivement aux actions de capital tout ce qui n'aura pu leur être distribué de cette annuité d'intérêt et d'amortissement au cours de ces exercices antérieurs. L'annuité d'amortissement sera entièrement affectée à l'amortissement des actions de capital jusqu'à ce que ces dernières soient toutes amorties. Sur l'excédent des bénéfices après prélèvements, le cas échéant, pour réserves supplémentaires : 90 % seront répartis également entre toutes les actions ; 10 % au Conseil."
719975,1239,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale , 6 % d'intérêt non cumulatif aux actions sur le montant libéré et non amorti. Sur le solde : 10 % au Conseil d'administration : le surplus : aux actions, sauf attributions aux réserves."
720002,2724,31/12/1945,"Répartition des bénéfices : 1° 5 % à la réserve légale ; 2° Premier dividende non cumulatif, 5 % aux actions ; 3° 10 % du surplus au Conseil d'administration. Le solde : prélèvements facultatifs pour réserves et le reliquat partagé entre les actions."
720033,5397,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; premier dividende de 6 % non cumulatif aux actions n° 41.892 à 520.776, amorties de 75 fr. sur le montant versé et non remboursé et premier dividende égal aux actions non amorties n°520.777 à 736.160. Sur le surplus, 10 % au Conseil ; le solde (sauf affectation aux réserves et amortissement du capital) aux actions à titre de superdividende, sans distinction entre elles."
720063,2301,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil, 3 % aux parts (ces 3 % calculés comme si le fonds social avait été maintenu à son chiffre originaire de 20 millions) ; somme à fixer pour fonds de prévoyance. Le solde aux actions."
720092,11474,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; prélèvements pour réserves; 5 % au Conseil. Sur le surplus 6 % d'intérêt aux actions. Le solde aux actions.
720123,2728,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le surplus : 6 % au Conseil d'administration. Sur l'excédent : prélèvement facultatif pour fonds de prévoyance. Le solde aux actions.
720147,2559,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions de capital, somme nécessaire à l'amortissement des actions. Sur le surplus : sommes à fixer pour fonds de prévoyance. Sur le solde : 10 % au Conseil d'administration. 90 % à toutes les actions."
720166,3129,31/12/1945,"5 % à la réserve légale ; somme égale à 5 % tant du capital social libéré et non amorti, ; que du montant des réserves éventuelles constituées par primes d'émission lors des augmentations de capital. Sur le solde : 10 % au conseil d'administration et 90 % à la disposition de l'assemblée, qui pourra l'affecter totalité ou partiellement à l'amortissement des actions. Il a été stipulé que toutes les actions P et O recevront un premier intérêt de 5 % sur leur montant libéré et non amorti et que le solde sera réparti à toutes les actions, de manière que l'action P reçoive une attribution égale au cinquième de l'attribution faite aux actions O."
720191,4111,31/12/1945,"5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur l'excédent : 15 % au Conseil d'administration. Le solde aux actions, sauf tous prélèvements pour report à nouveau, amortissements ou réserves."
720212,4885,31/12/1945,"5 % à la réserve légale ; 6 % aux actions, 15 % du surplus au Conseil. Le solde est réparti 85 % aux actions et 15 % aux parts."
720229,3008,31/12/1945,"5 % à la réserve légale ; 5 % d'intérêt aux actions, prélèvement facultatif en faveur des réserves spéciales. Sur le surplus : 10 % au Conseil d'administration, 10 % à la direction et au personnel. Le solde aux actions."
720247,11509,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale. Sur le solde, 10 % au gérant ; 2 1/2 % à la disposition du gérant pour la rémunération de collaborateurs directs ; 2 1/2 % au Conseil de surveillance. Sur l'excédent, 4 % aux actions ; le surplus peut être affecté à des réserves appartenant exclusivement aux actionnaires, à un superdividende ou au report à nouveau."
720274,3268,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; 6 % aux actions non privilégiées et non amorties. Prélèvement fixé par l'Assemblée générale pour superdividende aux actions non privilégiées et les actions de jouissance. Le solde à la disposition de l'Assemblée.
720296,1711,31/12/1945,"5 % à la réserve légale ; 12 pes. 50 d'intérêt aux actions privilégiées de 1er rang ; 5 % sur le capital versé des actions privilégiées de 2e rang, 12 pes. 50 d'intérêt aux actions ordinaires non amorties. Sur le surplus : 10 % au Conseil avec minimum de 3 % du bénéfice total. Le solde à toutes les actions, y compris les actions de jouissance."
720319,1716,31/12/1945,5 % à la réserve légale ; prélèvement pour amortissement des actions pendant la durée des concessions; 5 % d'intérêt aux actions. Sur le surplus : 5 % aux administrateurs. Le solde aux actions de capital et de jouissance.
720354,4728,31/12/1945,"5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil. Le solde à toutes les actions, sauf prélèvements pour réserves."
720378,595,31/12/1945,5 % à la réserve légale ; prélèvement pour l'amortissement du capital : 4 % d'intérêt aux actions de capital. Le solde aux actions amorties et non amorties.
720428,2302,31/12/1945,"5 % à la réserve légale ; prélèvements pour amortissements ; 6 % tant du capital social que de la réserve et du fonds de prévoyance, cette somme sera répartie également entre toutes les actions de capital et de jouissance après prélèvement de la somme nécessaire pour servir aux actions de capital un premier intérêt de 5 %. Sur le solde : 12 % au Conseil d'administration. Le solde aux actions de capital et de jouissance, chaque action P n'ayant droit qu'à 1/10e de la part revenant à chaque action O, et au fonds de prévoyance s'il y a lieu."
720469,3676,31/12/1945,"5 % à la réserve légale ; 4 % d'intérêt cumulatif aux actions A ; 4 % d'intérêt non cumulatif aux actions B, 5 % au Conseil d'administration ; somme à fixer pour le report à nouveau ou pour amortissements ou réserve. Le solde aux actions de telle sorte que chaque action A reçoive seulement le tiers de ce que reçoit chaque action B."
720493,3090,31/12/1945,"5 % à la réserve légale ; 5 % d'intérêt aux actions sommes à fixer pour fonds de prévoyance minimum 45.000 francs. Sur le surplus : 10 % au Conseil, le solde aux actions, sauf amortissements ou réserves."
720519,10404,31/12/1945,"a) 5 % aux actionnaires ; b) la somme nécessaire pour assurer l'amortissement du capital avant l'expiration de la concession ; c) le tiers sur le solde disponible à la municipalité de Beyrouth ; d) 5 % pour la réserve statutaire au profit des actionnaires. Après les dits prélèvements, sur le solde 10 % aux administrateurs, le restant est distribué aux actionnaires à titre de dividende ou reporté à nouveau en tout ou partie."
720549,2323,31/12/1945,"5 % à la réserve légale ; 5 % d'intérêt aux actions, prélèvement en faveur du fonds de prévoyance. Sur le solde : 90 % aux actions, 10 % au Conseil d'administration."
720586,5049,31/12/1945,"5 % à la réserve légale ; premier dividende de 6 % aux actions. Sur le solde : 7 1/2 % pour les tantièmes. Le surplus est réparti entre toutes les actions, sauf affectation pour le surplus aux fonds de prévoyance."
720609,4983,31/12/1945,"Répartition des bénéfices : Après paiement des impôts et prélèvement pour amortissements fixés par le Conseil, le bénéfice net est réparti suivant proposition du Conseil d'administration et conformément à la loi danoise."
720628,1625,31/12/1945,"Somme à fixer pour la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au plus, au fonds de réserve extraordinaire; le solde aux actions."
720649,4956,31/12/1945,Suivant décision de l'Assemblée.
720675,4934,31/12/1945,"4 % aux actions de priorité, 6 % d'intérêt cumulatif aux actions privilégiées, 6 % d'intérêt aux actions ordinaires. Le solde est réparti aux actions privilégiées et ordinaires, sous réserve que l'action ordinaire jouisse d'une valeur 5 fois plus grande qu'une action privilégiée. Pratiquement, les dividendes distribués correspondent titre pour titre aux dividendes encaissés sur les actions de la Société exploitante détenus en portefeuille."
720690,4933,31/12/1945,"15 % au fonds de réserve, 6 % d'intérêt cumulatif avec actions privilégiées ; sur le surplus 10 % au personnel, 12 % à la Direction, 3 % au Conseil (maximum : 20.000 florins par administrateur et par an) ; prélèvements facultatifs pour réserves et amortissements ; sur le solde, 5 % à la Direction, 95 % aux actions de façon que le superdividende de l'action ordinaire soit égal à cinq fois le superdividende de l'action privilégiée."
720708,11473,31/12/1945,"5 % à un fonds de réserve jusqu à ce qu'il atteigne 10 % du capital. Dotations éventuelles à des fonds de prévoyance. Sur le surplus, l'assemblée peut attribuer, si bon lui semble, au Conseil, au Comité ou à leurs délégués, une rétribution ne pouvant dépasser 7 % ; le solde aux actions, au prorata de leur valeur nominale."
720725,1350,31/12/1945,"10 % à la gérance sur le bénéfice n'excédant pas 10 % de 146 millions et 20 % sur le surplus, la gérance n'ayant droit qu'à cette part de bénéfice qui dépasse le montant de son traitement fixe : 2 1/2 % au conseil de surveillance et aux divers comités ; 5 % à une réserve effective jusqu'à ce qu'elle atteigne 15 millions, et ce montant atteint, attribution jusqu'à 500.000 francs à un fonds de prévoyance ; 5 % d'intérêt aux actions A et B de capital ; puis, après amortissements et réserves, reliquat partagé entre toutes les actions, le montant revenant ainsi aux actions B n'étant que le dixième de celui des actions A."
720755,5071,31/12/1945,"5 % à la réserve légale ; prélèvements à déterminer pour réserves extraordinaires ; 6 % d'intérêt aux actions. Sur le surplus, 10 % au Conseil. Le solde à la disposition de l'Assemblée."
